focal_addr,focal_addr_type,blacklist,tot_txn,tot_val,min_val,max_val,sd2_val,unq_other_addr,days_diff_first_last,contract_creation,recv_txn,tot_val_recv,min_val_recv,max_val_recv,avg_val_recv,sd2_val_recv,unq_from_addr,days_diff_first_last_recv,sent_txn,tot_val_sent,min_val_sent,max_val_sent,avg_val_sent,sd2_val_sent,unq_to_addr,days_diff_first_last_sent,to_contract_txn,tot_val_to_contract,min_val_to_contract,max_val_to_contract,avg_val_to_contract,erc20_txn,sum_val_erc20,erc721_txn,sum_val_erc721,days_since_last_txn
0x000677bbab0fea85506f5f63806d331c9c2df1ac,wallet address,0.0,1.0,728773317111000.0,728773317111000.0,728773317111000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,728773317111000.0,728773317111000.0,728773317111000.0,728773317111000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0
0x002418dd34b76845aa272f34c13cdbeb5a23910c,wallet address,0.0,1.0,3.3089732087694e+16,3.3089732087694e+16,3.3089732087694e+16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3089732087694e+16,3.3089732087694e+16,3.3089732087694e+16,3.3089732087694e+16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0
0x00441c5adeba58b922109e299c42ae38d4ae36de,wallet address,0.0,38.0,2.09786127148048e+18,0.0,5.45692e+17,1.21621879989866e+34,19.0,53.8789351847954,0.0,10.0,9.2779124e+17,7000000000000000.0,5.45692e+17,9.2779124e+16,2.3530469287707e+34,8.0,53.4725115736946,28.0,1.17007003148048e+18,0.0,4.0261e+17,4.17882154100172e+16,7.41785786535253e+33,11.0,53.8738773148506,19.0,2.44e+17,0.0,1.5e+17,1.28421052631578e+16,2.0,0.0,0.0,0.0,163.0
0x008365df318219673ade95072d94540270291ec2,wallet address,0.0,9.0,3.16348608777228e+16,0.0,1.04e+16,1.81657780387662e+31,6.0,128.468460647854,0.0,1.0,7770739938893890.0,7770739938893890.0,7770739938893890.0,7770739938893890.0,0.0,1.0,0.0,8.0,2.38641209388289e+16,0.0,1.04e+16,2983015117353610.0,1.78895770750794e+31,5.0,128.46821759222,5.0,1.04e+16,0.0,1.04e+16,2080000000000000.0,0.0,0.0,0.0,0.0,36.0
0x008a9df11b66d7e14a41ffd78d1b4db21cb14943,wallet address,0.0,1.0,5873960691031900.0,5873960691031900.0,5873960691031900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5873960691031900.0,5873960691031900.0,5873960691031900.0,5873960691031900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
0x00abcf40b937692360f428b378d99fcc1308107a,wallet address,0.0,1.0,5977838147753000.0,5977838147753000.0,5977838147753000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5977838147753000.0,5977838147753000.0,5977838147753000.0,5977838147753000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
0x00bb7dc5a8b0f3c6ca9c6805c591993b73830e06,wallet address,0.0,4.0,6000000000000000.0,0.0,6000000000000000.0,6.75e+30,4.0,130.079143518582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6000000000000000.0,0.0,6000000000000000.0,1500000000000000.0,6.75e+30,4.0,130.079143518582,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0
0x00e6af96fd0bcd457d83e523df3bab741f03230e,wallet address,0.0,1.0,4979647679296900.0,4979647679296900.0,4979647679296900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4979647679296900.0,4979647679296900.0,4979647679296900.0,4979647679296900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
0x00f1067c721e599224d80f6204d74da49b9b6e4b,wallet address,0.0,16.0,8.58939771622442e+16,0.0,1.4413e+16,3.15816559679644e+31,9.0,89.8527777777053,0.0,4.0,5.496588e+16,1.25995e+16,1.4413e+16,1.374147e+16,4.78375263700008e+29,1.0,89.845972222276,12.0,3.09280971622441e+16,0.0,1.052e+16,2577341430187010.0,1.07899745218906e+31,8.0,89.8458333332091,12.0,3.09280971622441e+16,0.0,1.052e+16,2577341430187010.0,0.0,0.0,0.0,0.0,23.0
0x0101ddfa31e3f8122035d31b28865ea17610f4f8,wallet address,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0
0x013d1046abb28768aadc722167529ad085d60eb1,wallet address,0.0,5.0,7.00111486113858e+17,5.648e+16,2e+17,3.17847461723267e+33,5.0,101.677361111156,0.0,3.0,3.5198e+17,5.648e+16,2e+17,1.17326666666666e+17,3.67120008888888e+33,3.0,101.664722222369,2.0,3.48131486113858e+17,1.51531486113858e+17,1.966e+17,1.74065743056929e+17,5.07792735976343e+32,2.0,10.9840277777984,1.0,1.966e+17,1.966e+17,1.966e+17,1.966e+17,0.0,0.0,0.0,0.0,4.0
0x01c5fe247e44eeb4d34ae27c30b0c501d664803c,contract address,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.00138888880610466,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00138888880610466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
0x01ce298c1ae00358d1ee6091de4d8fb647b98569,contract address,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0358333331532776,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0358333331532776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
0x01d9bb2a7dd649356acbfc89ef68085efd1e3fb0,wallet address,0.0,2.0,5.9692e+16,2.9692e+16,3e+16,2.37159999999908e+28,2.0,0.00125000020489096,0.0,1.0,3e+16,3e+16,3e+16,3e+16,0.0,1.0,0.0,1.0,2.9692e+16,2.9692e+16,2.9692e+16,2.9692e+16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
0x01fa2067170860d6dbb5c4ba0cd08fcb77259240,wallet address,0.0,1.0,6459005629968210.0,6459005629968210.0,6459005629968210.0,0.0,1.0,0.0,0.0,1.0,6459005629968210.0,6459005629968210.0,6459005629968210.0,6459005629968210.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0
0x01fd2b8cb6a49f00621735fb0d9959fcd28130e3,wallet address,0.0,1.0,551936431032000.0,551936431032000.0,551936431032000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,551936431032000.0,551936431032000.0,551936431032000.0,551936431032000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
0x01fe0c2ab8eb1780e07a2538487e7dfc9c039aac,wallet address,0.0,1.0,9.999e+16,9.999e+16,9.999e+16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.999e+16,9.999e+16,9.999e+16,9.999e+16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0
0x020b054338cd97a248723a3839300e3f5569b6c3,wallet address,0.0,8.0,7.14e+17,0.0,4.89e+17,2.82526875e+34,3.0,12.2170833335258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.14e+17,0.0,4.89e+17,8.925e+16,2.82526875e+34,3.0,12.2170833335258,8.0,7.14e+17,0.0,4.89e+17,8.925e+16,3.0,0.0,0.0,0.0,78.0
0x0217e941089d5a6032073f697fb6782a1bd92aa4,wallet address,0.0,1.0,4284389066998000.0,4284389066998000.0,4284389066998000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4284389066998000.0,4284389066998000.0,4284389066998000.0,4284389066998000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0
0x02314e5e9e0aa0cd7990b67b3cfc024bbd0a6e5a,wallet address,0.0,1.0,7.11775590816788e+16,7.11775590816788e+16,7.11775590816788e+16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.11775590816788e+16,7.11775590816788e+16,7.11775590816788e+16,7.11775590816788e+16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0
0x023740d8308f6cc5a7353dc8d4d919b4378758f2,wallet address,0.0,3.0,2063182087050730.0,0.0,1701860571360000.0,5.35991955758387e+29,3.0,165.956898148171,0.0,1.0,1701860571360000.0,1701860571360000.0,1701860571360000.0,1701860571360000.0,0.0,1.0,0.0,2.0,361321515690732.0,0.0,361321515690732.0,180660757845366.0,3.26383094252619e+28,2.0,165.935474536847,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0
0x023bcda96d0b5613ef85ce964919a1e4f9e7eef5,wallet address,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0
0x024e857a4abc5577300c35b5c08ed4cf825ad0b0,wallet address,0.0,7.0,2.15130931278088e+17,0.0,1.0027476e+17,9.88006285026482e+32,5.0,1.42791666649281,0.0,2.0,1.3375005e+17,3.347529e+16,1.0027476e+17,6.6875025e+16,1.11554229807022e+33,1.0,0.149583333171904,5.0,8.1380881278088e+16,0.0,3.69e+16,1.62761762556176e+16,2.05493738592732e+32,4.0,1.31555555528029,3.0,3.69e+16,0.0,3.69e+16,1.23e+16,0.0,0.0,0.0,0.0,21.0
0x024edb85cb333edbf1529d028eaa6a95436284ae,wallet address,0.0,1.0,1456940000000000.0,1456940000000000.0,1456940000000000.0,0.0,1.0,0.0,0.0,1.0,1456940000000000.0,1456940000000000.0,1456940000000000.0,1456940000000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0x027562e73a25f0e77c039bb8a785a1ce02352786,wallet address,0.0,10.0,3.01757606047562e+16,0.0,1e+16,1.13572396437229e+31,10.0,147.667013888712,0.0,4.0,2.14699437227593e+16,2131133722759360.0,1e+16,5367485930689840.0,8.28184557394216e+30,4.0,147.666597221978,6.0,8705816881996860.0,0.0,7383372291052740.0,1450969480332810.0,7.27186191454319e+30,6.0,147.495694444514,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,115.0
0x028c8c58b0a26dc9631433ae93c5fb30ca23aaa1,wallet address,0.0,1.0,1.06890545604175e+16,1.06890545604175e+16,1.06890545604175e+16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.06890545604175e+16,1.06890545604175e+16,1.06890545604175e+16,1.06890545604175e+16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
0x02e3646b224d9b23f7a0a0f392a5fa49224803d0,wallet address,0.0,11.0,4.04178971496364e+18,1.8464677e+16,2.16074877232088e+18,3.91667581740288e+35,6.0,177.863715277519,0.0,8.0,8.60740942642766e+17,1.8464677e+16,2.04568449e+17,1.07592617830345e+17,3.94792714083063e+33,4.0,177.863715277519,3.0,3.18104877232088e+18,2.03e+16,2.16074877232088e+18,1.06034959077362e+18,7.65407861041599e+35,2.0,101.979143518954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0
0x033d57b1dd8b857aec680787b486f9b17ff95f22,wallet address,0.0,4.0,1.18101715977983e+18,2.58620539938246e+17,3.316e+17,1.31169576183782e+33,2.0,146.683437500149,0.0,2.0,5.91056e+17,2.59456e+17,3.316e+17,2.95528e+17,1.30118918399999e+33,1.0,146.675104166846,2.0,5.89961159779837e+17,2.58620539938246e+17,3.31340619841591e+17,2.94980579889918e+17,1.32205250528723e+33,1.0,146.673807870131,2.0,5.89961159779837e+17,2.58620539938246e+17,3.31340619841591e+17,2.94980579889918e+17,0.0,0.0,0.0,0.0,18.0
0x03a2d74db9703e41e475a8cbe4b27f1d60d89219,contract address,0.0,4.0,0.0,0.0,0.0,0.0,4.0,56.2470833333209,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,56.2470833333209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
0x03b99b0a1d5eab530a83e4345e21bf67311021eb,wallet address,0.0,1.0,1.6863097395538e+16,1.6863097395538e+16,1.6863097395538e+16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6863097395538e+16,1.6863097395538e+16,1.6863097395538e+16,1.6863097395538e+16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0
0x03bc91ae4bdd410038c5c57e6e6c41474adb1848,wallet address,0.0,1.0,476129928918000.0,476129928918000.0,476129928918000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,476129928918000.0,476129928918000.0,476129928918000.0,476129928918000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0
0x03e3e6b16177aa6880b381c4e029b563857880a2,wallet address,0.0,1.0,2e+16,2e+16,2e+16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2e+16,2e+16,2e+16,2e+16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0434b87ab8394702c27cf0c89bc315e8638709c2,wallet address,0.0,3.0,5843500000000000.0,0.0,3570000000000000.0,2.17717938888888e+30,3.0,0.450000000186264,0.0,1.0,3570000000000000.0,3570000000000000.0,3570000000000000.0,3570000000000000.0,0.0,1.0,0.0,2.0,2273500000000000.0,0.0,2273500000000000.0,1136750000000000.0,1.2922005625e+30,2.0,0.449444444384425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
0x04378223c833f4597ff70e425f624b9c4d631e04,wallet address,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
0x04448411d24c37dfbb7db6a66e25687bdfd5b385,wallet address,0.0,3.0,2532910265700000.0,0.0,2160216000000000.0,8.88963125881838e+29,2.0,1.03013888886198,0.0,1.0,2160216000000000.0,2160216000000000.0,2160216000000000.0,2160216000000000.0,0.0,1.0,0.0,2.0,372694265700000.0,0.0,372694265700000.0,186347132850000.0,3.47252539214155e+28,2.0,1.02499999990686,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,141.0
0x0446c3e44fe9da0970299092e055e5cbea7116b3,wallet address,0.0,2.0,1.18041236908717e+18,6.04123690871761e+16,1.12e+18,2.80681486895862e+35,2.0,26.0554166669026,0.0,2.0,1.18041236908717e+18,6.04123690871761e+16,1.12e+18,5.90206184543588e+17,2.80681486895862e+35,2.0,26.0554166669026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0
0x049f972c21b85351c801ebe923fbdd951f012fff,wallet address,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
0x04a01f54f152f2db00e5e4b87c3e49cbf972792a,wallet address,0.0,5.0,1.33577524240269e+16,0.0,8000000000000000.0,1.04809386110341e+31,4.0,2.42724537057802,0.0,1.0,8000000000000000.0,8000000000000000.0,8000000000000000.0,8000000000000000.0,0.0,1.0,0.0,4.0,5357752424026900.0,0.0,4885440000000000.0,1339438106006720.0,4.22855631504965e+30,4.0,2.42633101856336,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0
0x04b489917e62b298ecdc8c1a4a44bfaa8801f469,wallet address,0.0,3.0,1.37076674690372e+16,0.0,7840000000000000.0,1.10872463488768e+31,3.0,0.0111111113801598,0.0,1.0,7840000000000000.0,7840000000000000.0,7840000000000000.0,7840000000000000.0,0.0,1.0,0.0,2.0,5867667469037260.0,0.0,5867667469037260.0,2933833734518630.0,8.60738038179954e+30,2.0,0.00500000035390257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0
0x04ddee1b42ca2ce1eaade1aa8e3904febb56d4bf,wallet address,0.0,3.0,1.7787006e+18,6.22365e+16,8.887938e+17,1.41424661624219e+35,3.0,10.6837500003166,0.0,2.0,8.899068e+17,6.22365e+16,8.276703e+17,4.449534e+17,1.4647222554561e+35,2.0,0.0223611113615334,1.0,8.887938e+17,8.887938e+17,8.887938e+17,8.887938e+17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
0x04ea469bf19dd4fd8a19dc81f6d0368df9b0e6a8,wallet address,0.0,2.0,1.283258e+17,6.37901e+16,6.45357e+16,1.38979839999711e+29,2.0,59.6959722223691,0.0,1.0,6.45357e+16,6.45357e+16,6.45357e+16,6.45357e+16,0.0,1.0,0.0,1.0,6.37901e+16,6.37901e+16,6.37901e+16,6.37901e+16,0.0,1.0,0.0,1.0,6.37901e+16,6.37901e+16,6.37901e+16,6.37901e+16,0.0,0.0,0.0,0.0,30.0
0x05417257f6dca965ca26bdc82d7b43898df9a549,wallet address,0.0,1.0,521552000000000.0,521552000000000.0,521552000000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,521552000000000.0,521552000000000.0,521552000000000.0,521552000000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0
0x05aa393da1168b1324c76d18924dcda8b857ad98,wallet address,0.0,4.0,1.8e+17,0.0,1.1e+17,2.22499999999999e+33,2.0,4.60972222220152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.8e+17,0.0,1.1e+17,4.5e+16,2.22499999999999e+33,2.0,4.60972222220152,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0
0x060464df7a8e7719abab4ed5afe8f0af7739e6b5,wallet address,0.0,1.0,1.54496307864029e+16,1.54496307864029e+16,1.54496307864029e+16,0.0,1.0,0.0,0.0,1.0,1.54496307864029e+16,1.54496307864029e+16,1.54496307864029e+16,1.54496307864029e+16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0
0x06326ec0ccd24d108820805bc41472fe31aec844,wallet address,0.0,15.0,2.26973703e+18,0.0,2.26973703e+18,3.20550607088644e+35,5.0,169.064780092798,0.0,1.0,2.26973703e+18,2.26973703e+18,2.26973703e+18,2.26973703e+18,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,169.064780092798,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
0x069d2dfdb5b63718833d0bc3f098f28fe647642a,wallet address,0.0,1.0,3.4131e+17,3.4131e+17,3.4131e+17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4131e+17,3.4131e+17,3.4131e+17,3.4131e+17,0.0,1.0,0.0,1.0,3.4131e+17,3.4131e+17,3.4131e+17,3.4131e+17,0.0,0.0,0.0,0.0,111.0
0x06dd617467f941e84e4d05a8293a741ca67cdab0,wallet address,0.0,2.0,2e+16,0.0,2e+16,1e+32,2.0,0.0200000000186264,0.0,1.0,2e+16,2e+16,2e+16,2e+16,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,183.0
0x073fc64df4ee2b1046bb882c65ef3db8dedf5169,wallet address,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0
0x0757f3c95ece97b5a764caad9b284228dc5d42ac,wallet address,0.0,2.0,2288789999999990.0,0.0,2288789999999990.0,1.30963991602499e+30,2.0,11.5080555556342,0.0,1.0,2288789999999990.0,2288789999999990.0,2288789999999990.0,2288789999999990.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,124.0
0x07a311a25ac117ac7769f97c3b06bda72d1d55d2,wallet address,0.0,2.0,7548000000000000.0,0.0,7548000000000000.0,1.4243076e+31,2.0,0.00152777787297964,0.0,1.0,7548000000000000.0,7548000000000000.0,7548000000000000.0,7548000000000000.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0
0x07a7a2c2a061a716e655de144ca9f154e873147c,wallet address,0.0,66.0,4.03042250721752e+18,0.0,3.2316964e+17,9.90210093141434e+33,16.0,179.59086805582,0.0,9.0,1.00603757890537e+18,1400000000000000.0,3.2316964e+17,1.11781953211707e+17,1.86592389119298e+34,5.0,177.093460647854,57.0,3.02438492831215e+18,0.0,3e+17,5.30593847072307e+16,8.04916674561406e+33,12.0,179.59086805582,54.0,3.01611186750127e+18,0.0,3e+17,5.58539234722459e+16,0.0,0.0,0.0,0.0,36.0
0x07ab3f3d7228c49b71ea06ffa8d9b1b97ad5f80b,wallet address,0.0,2.0,1.1843121494615e+16,0.0,1.1843121494615e+16,3.50648816840532e+31,2.0,65.1880324073135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.1843121494615e+16,0.0,1.1843121494615e+16,5921560747307520.0,3.50648816840532e+31,2.0,65.1880324073135,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,131.0
0x07b241a50505613aee91f26370e8d183c5a535b5,wallet address,0.0,3.0,3.944617782876e+16,473007031098000.0,2.0305585398831e+16,8.07840989657609e+31,2.0,129.716655092779,0.0,1.0,2.0305585398831e+16,2.0305585398831e+16,2.0305585398831e+16,2.0305585398831e+16,0.0,1.0,0.0,2.0,1.9140592429929e+16,473007031098000.0,1.8667585398831e+16,9570296214964500.0,8.27606704948944e+31,1.0,129.715347222518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0
0x07bed27e5097c986b4e958559b9fcb5fdfc352ee,wallet address,0.0,13.0,3.216420645e+19,0.0,1.4689e+19,2.72731250227718e+37,9.0,25.096666666679,0.0,3.0,1.549520645e+19,2.0069034e+17,1.464572296e+19,5.16506881666666e+18,4.497486751414e+37,3.0,18.0059722219593,10.0,1.6669e+19,0.0,1.4689e+19,1.6669e+18,1.913863649e+37,6.0,25.0940277781337,10.0,1.6669e+19,0.0,1.4689e+19,1.6669e+18,0.0,0.0,0.0,0.0,0.0
0x0828be1f73c83ee51ccd7b053b0dcc59870a66ac,wallet address,0.0,6.0,5.7032357e+18,0.0,1.9708357e+18,8.87178256905901e+35,4.0,4.97583333309739,1.0,1.0,1.9708357e+18,1.9708357e+18,1.9708357e+18,1.9708357e+18,0.0,1.0,0.0,5.0,3.7324e+18,0.0,1.9024e+18,7.4648e+17,8.147727616e+35,3.0,4.89599537011235,3.0,1.8e+18,0.0,1.8e+18,6e+17,0.0,0.0,0.0,0.0,149.0
0x082a71624ba33a47665f43a2c948dfa00685ebf2,wallet address,0.0,16.0,4.37144171903248e+17,0.0,1.42882731961451e+17,2.47049368783291e+33,6.0,167.156666666734,0.0,4.0,1.56549969550983e+17,3397661525917620.0,1.28475472456552e+17,3.91374923877458e+16,2.67637800769353e+33,2.0,167.097083333414,12.0,2.80594202352265e+17,0.0,1.42882731961451e+17,2.33828501960221e+16,2.33981339356539e+33,5.0,167.156157407443,9.0,1.18475472456552e+17,0.0,1.18475472456552e+17,1.31639413840614e+16,0.0,0.0,0.0,0.0,32.0
0x0841038ef76d6acdd04f82897c03c8215442c48e,wallet address,0.0,5.0,1.32283753657239e+16,0.0,1.083939e+16,1.76403287372889e+31,5.0,29.9663888891227,0.0,1.0,1.083939e+16,1.083939e+16,1.083939e+16,1.083939e+16,0.0,1.0,0.0,4.0,2388985365723940.0,0.0,2388985365723940.0,597246341430986.0,1.07010957705809e+30,4.0,29.9641319448128,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,127.0
0x0852b23c573b9b45aa87b79e32a317828ff5e8e9,wallet address,0.0,1.0,490429061934000.0,490429061934000.0,490429061934000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,490429061934000.0,490429061934000.0,490429061934000.0,490429061934000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0
0x085c61abdb74a870ae0a0b0d8365692187673383,wallet address,0.0,5.0,9.46791938549967e+16,0.0,3.42409140665631e+16,2.41219824557263e+32,2.0,21.1308333333581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.46791938549967e+16,0.0,3.42409140665631e+16,1.89358387709993e+16,2.41219824557263e+32,2.0,21.1308333333581,3.0,3e+16,0.0,3e+16,1e+16,0.0,0.0,0.0,0.0,53.0
0x088b2fd0f6d2aab49d58fb549cba125efca9544c,wallet address,0.0,1.0,1.2073022e+17,1.2073022e+17,1.2073022e+17,0.0,1.0,0.0,0.0,1.0,1.2073022e+17,1.2073022e+17,1.2073022e+17,1.2073022e+17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0
0x0892e6eeefb7340085f2e1bb2e35b672b9107159,wallet address,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0
